time,latitude,longitude,mag,id,updated,place,type,geom,state
2014-11-09 12:55:44.7-05,36.2761,-97.2619,3.1,usc000svu9,2014-11-09 22:08:19.931-05,"2km ESE of Perry, Oklahoma",earthquake,0101000020AD100000A2B437F8C25058C07A36AB3E57234240,Oklahoma
2014-11-09 12:46:26.85-05,12.8854,-72.5905,4.4,usc000svu7,2014-12-20 06:54:15.86-05,"123km N of Manaure, Colombia",earthquake,0101000020AD1000006F1283C0CA2552C0BEC1172653C52940,
2014-11-09 12:24:13.81-05,44.5339,-129.648,4.4,usc000svu3,2014-12-20 04:57:07.907-05,Off the coast of Oregon,earthquake,0101000020AD100000DBF97E6ABC3460C0CEAACFD556444640,
2014-11-09 01:20:39.2-05,36.7135,-98.0413,3,usc000svrx,2014-12-10 22:21:11.463-05,"27km NE of Helena, Oklahoma",earthquake,0101000020AD100000CA54C1A8A48258C017D9CEF7535B4240,Oklahoma
2014-11-09 00:35:15.5-05,36.3298,-97.5266,3.3,usc000svru,2015-01-30 16:51:30.664-05,"21km WNW of Perry, Oklahoma",earthquake,0101000020AD100000B6847CD0B36158C0431CEBE2362A4240,Oklahoma
2014-11-08 23:14:06.76-05,13.1978,-90.9934,4.9,usc000svrq,2014-12-19 17:58:33.226-05,"82km SSW of Puerto San Jose, Guatemala",earthquake,0101000020AD1000002BF697DD93BF56C0304CA60A46652A40,
2014-11-08 20:47:44-05,56.0006,-161.4641,3.4,usc000svrl,2014-12-09 23:33:20.144-05,"95km NW of Sand Point, Alaska",earthquake,0101000020AD1000005B423EE8D92E64C055302AA913004C40,
2014-11-08 19:47:54.86-05,13.5235,-90.7918,4.2,usb000sy91,2014-12-09 20:30:43.023-05,"44km S of Puerto San Jose, Guatemala",earthquake,0101000020AD100000423EE8D9ACB256C079E92631080C2B40,
2014-11-08 16:25:30.701-05,41.8957,-119.6124,3.25,nn00466929,2014-12-20 10:19:04.557-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD1000008104C58F31E75DC07B832F4CA6F24440,Nevada
2014-11-08 14:53:55.1-05,18.2845,-68.1829,3.2,pr14312003,2014-12-14 16:22:03.12-05,"40km SE of Punta Cana, Dominican Republic",earthquake,0101000020AD1000000F9C33A2B40B51C046B6F3FDD4483240,
2014-11-08 14:00:09-05,62.735,-148.7477,3.6,ak11436477,2014-12-14 13:32:07.355-05,"73km S of Cantwell, Alaska",earthquake,0101000020AD10000004E78C28ED9762C0AE47E17A145E4F40,Alaska
2014-11-08 12:54:39-05,65.1444,-148.9942,3.1,ak11436458,2014-12-18 03:23:02.468-05,"56km NW of Ester, Alaska",earthquake,0101000020AD100000DDB5847CD09F62C0B7627FD93D495040,Alaska
2014-11-08 11:27:29.941-05,41.8794,-119.6114,3.19,nn00466889,2014-12-18 02:54:33.811-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD1000009031772D21E75DC01B0DE02D90F04440,Nevada
2014-11-08 10:10:18.5-05,36.3933,-97.2978,3,usc000svmz,2014-12-14 07:08:07.518-05,"11km N of Perry, Oklahoma",earthquake,0101000020AD100000EC2FBB270F5358C027C286A757324240,Oklahoma
2014-11-08 09:28:00.8-05,36.1734,-96.8468,3,usc000svmu,2014-12-14 05:01:55.61-05,"14km WNW of Yale, Oklahoma",earthquake,0101000020AD1000002E90A0F8313658C02E90A0F831164240,Oklahoma
2014-11-08 07:59:36.88-05,12.1763,-88.1354,4.2,usb000sy8v,2014-11-30 03:39:09-05,"97km SW of Jiquilillo, Nicaragua",earthquake,0101000020AD10000038F8C264AA0856C0D1915CFE435A2840,
2014-11-08 07:34:16-05,17.8978,-68.5904,3.1,pr14312002,2014-11-29 05:24:26-05,"53km S of Boca de Yuma, Dominican Republic",earthquake,0101000020AD100000BDE3141DC92551C04B598638D6E53140,
2014-11-08 06:21:27.06-05,38.7868333,-122.7623333,3.21,nc72337305,2015-01-29 18:54:12.817-05,"1km NNW of The Geysers, California",earthquake,0101000020AD100000B5099C11CAB05EC0AE731DF4B6644340,California
2014-11-08 06:01:27.2-05,13.888,-93.275,4.1,usb000t1t9,2014-12-04 07:57:26.64-05,"130km SW of Puerto Madero, Mexico",earthquake,0101000020AD1000009A999999995157C02DB29DEFA7C62B40,
2014-11-08 05:29:33.551-05,41.9135,-119.6466,3.27,nn00466864,2014-11-29 05:49:05.092-05,"65km ESE of Lakeview, Oregon",earthquake,0101000020AD100000FE65F7E461E95DC0B0726891EDF44440,Nevada
2014-11-08 05:27:41.713-05,41.9079,-119.6385,3.25,nn00466859,2014-11-29 05:40:10.375-05,"66km ESE of Lakeview, Oregon",earthquake,0101000020AD100000BE9F1A2FDDE85DC0EA04341136F44440,Nevada
2014-11-08 02:05:57-05,53.3928,-160.4059,3.1,usc000sxgm,2014-12-10 01:13:15.805-05,"164km SSW of Chernabura Island, Alaska",earthquake,0101000020AD100000492EFF21FD0C64C035EF384547B24A40,
2014-11-08 01:52:21.421-05,41.8933,-119.6081,3.1,nn00466842,2014-12-16 18:58:09.604-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD100000A52C431CEBE65DC027C286A757F24440,Nevada
2014-11-08 01:47:43.482-05,41.8767,-119.6263,3.03,nn00466832,2014-12-16 18:56:56.029-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD100000075F984C15E85DC09C33A2B437F04440,Nevada
2014-11-07 22:04:26.76-05,26.3303,-110.7131,4,usc000sviv,2014-11-29 22:00:19-05,"72km ENE of Loreto, Mexico",earthquake,0101000020AD100000C4B12E6EA3AD5BC06ADE718A8E543A40,
2014-11-07 20:08:51.4-05,36.6065,-97.8147,3.2,usc000svhd,2015-01-30 11:40:38.356-05,"23km SSW of Medford, Oklahoma",earthquake,0101000020AD1000004703780B247458C01283C0CAA14D4240,Oklahoma
2014-11-07 19:19:55.362-05,41.8911,-119.6192,3.55,nn00466769,2014-12-11 11:22:08.161-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD100000BA6B09F9A0E75DC099BB96900FF24440,Nevada
2014-11-07 18:39:20.342-05,41.8694,-119.6218,3.35,nn00466758,2014-12-11 10:30:22.723-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD100000C7293A92CBE75DC03A92CB7F48EF4440,Nevada
2014-11-07 18:24:09.068-05,41.9036,-119.633,3.03,nn00466754,2015-01-29 09:54:42.483-05,"66km ESE of Lakeview, Oregon",earthquake,0101000020AD1000008D976E1283E85DC03255302AA9F34440,Nevada
2014-11-07 18:07:39.5-05,18.9311,-65.9822,3,pr14311001,2015-01-29 09:59:12.894-05,"53km NNE of San Juan, Puerto Rico",earthquake,0101000020AD1000006688635DDC7E50C03C4ED1915CEE3240,
2014-11-07 14:24:31.45-05,41.842,-119.6313,3.12,nn00466699,2014-12-20 10:19:36.622-05,"70km ESE of Lakeview, Oregon",earthquake,0101000020AD100000BF7D1D3867E85DC0B29DEFA7C6EB4440,Nevada
2014-11-07 11:25:54-05,61.3221,-150.0936,3.4,ak11435681,2015-01-30 00:51:10.083-05,"15km NW of Anchorage, Alaska",earthquake,0101000020AD100000FB5C6DC5FEC262C05305A3923AA94E40,Alaska
2014-11-07 08:53:59.02-05,41.9143,-126.3465,3.2,usc000svbg,2015-01-02 03:13:33.456-05,"168km WSW of Gold Beach, Oregon",earthquake,0101000020AD1000001904560E2D965FC0CC5D4BC807F54440,
2014-11-07 08:05:54.864-05,41.8805,-119.6299,4.68,nn00466648,2015-01-30 07:37:25.001-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD10000007F0164850E85DC062105839B4F04440,Nevada
2014-11-07 06:58:40.544-05,41.9137,-119.6021,4.14,nn00466637,2014-11-29 03:36:20-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD100000FB3A70CE88E65DC0772D211FF4F44440,Nevada
2014-11-07 06:06:07.681-05,41.8716,-119.6285,3.28,nn00466622,2014-11-27 08:44:24-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD1000004E62105839E85DC0C898BB9690EF4440,Nevada
2014-11-07 04:48:11.04-05,13.7219,-92.0519,4.6,usc000sv9q,2014-12-06 01:50:09.427-05,"65km SSW of Champerico, Guatemala",earthquake,0101000020AD10000065AA6054520357C0FDF675E09C712B40,
2014-11-07 01:59:19.99-05,13.6351,-90.6693,5.2,usc000sv8v,2015-01-28 18:50:40.127-05,"33km S of Iztapa, Guatemala",earthquake,0101000020AD1000009FCDAACFD5AA56C01361C3D32B452B40,
2014-11-07 01:51:11.561-05,41.9311,-119.6509,3.35,nn00466569,2014-12-16 19:11:28.135-05,"64km ESE of Lakeview, Oregon",earthquake,0101000020AD100000D93D7958A8E95DC01EA7E8482EF74440,Nevada
2014-11-07 00:11:31-05,63.5044,-148.9936,3.4,ak11435210,2014-11-24 23:57:24-05,"12km N of Cantwell, Alaska",earthquake,0101000020AD100000C7293A92CB9F62C01B0DE02D90C04F40,Alaska
2014-11-06 23:53:18.833-05,41.9316,-119.5816,3.09,nn00466538,2014-11-24 23:28:45-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD100000A1D634EF38E55DC0107A36AB3EF74440,Nevada
2014-11-06 23:30:47-05,63.2938,-151.2345,3.6,ak11435193,2014-11-24 23:05:55-05,"114km W of Cantwell, Alaska",earthquake,0101000020AD1000002FDD240681E762C04BC8073D9BA54F40,Alaska
2014-11-06 22:32:45.3-05,19.25,-64.4964,3.2,pr14310004,2014-11-23 21:53:19-05,"93km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000006F8104C51F50C00000000000403340,
2014-11-06 19:32:20.69-05,42.259,-127.0427,3,usc000sv4b,2014-12-09 18:26:35.518-05,"216km W of Gold Beach, Oregon",earthquake,0101000020AD10000082E2C798BBC25FC0FDD478E926214540,
2014-11-06 16:56:46-05,31.4348,-115.333,3.7,usc000sv1k,2015-01-29 09:53:48.268-05,"65km NW of San Felipe, Mexico",earthquake,0101000020AD1000005A643BDF4FD55CC0014D840D4F6F3F40,
2014-11-06 15:58:01.418-05,41.9055,-119.625,4.21,nn00466488,2014-12-10 13:27:09.246-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD1000000000000000E85DC096438B6CE7F34440,Nevada
2014-11-06 15:46:55-05,60.0137,-153.2947,4,ak11434965,2014-12-10 13:19:36.445-05,"60km SSW of Redoubt Volcano, Alaska",earthquake,0101000020AD10000033C4B12E6E2963C044FAEDEBC0014E40,Alaska
2014-11-06 15:41:29.85-05,41.9215,-119.6581,3.5,usc000suz9,2014-12-10 13:08:17.693-05,"64km ESE of Lakeview, Oregon",earthquake,0101000020AD100000D95F764F1EEA5DC0CBA145B6F3F54440,Nevada
2014-11-06 14:07:46.923-05,41.8828,-119.6487,3.12,nn00466473,2014-12-12 16:16:20.41-05,"66km ESE of Lakeview, Oregon",earthquake,0101000020AD100000933A014D84E95DC054742497FFF04440,Nevada
2014-11-06 13:43:00.969-05,41.8495,-119.6366,3.11,nn00466470,2014-11-08 02:04:30.902-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD1000008D28ED0DBEE85DC0DBF97E6ABCEC4440,Nevada
2014-11-06 12:15:33.78-05,41.8619,-119.6961,3.6,usc000suye,2014-12-18 07:50:52.02-05,"64km SE of Lakeview, Oregon",earthquake,0101000020AD100000B8AF03E78CEC5DC011363CBD52EE4440,Nevada
2014-11-06 08:34:46.519-05,41.9061,-119.6573,4.72,nn00466441,2014-12-17 06:37:18.151-05,"65km ESE of Lakeview, Oregon",earthquake,0101000020AD1000004BEA043411EA5DC0EB73B515FBF34440,Nevada
2014-11-06 08:00:00.996-05,41.8884,-119.6313,3.74,nn00466439,2014-12-17 03:13:38.371-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD100000BF7D1D3867E85DC019E25817B7F14440,Nevada
2014-11-06 07:12:01.94-05,41.8906,-119.6497,3.65,nn00466436,2014-12-16 10:41:55.581-05,"66km ESE of Lakeview, Oregon",earthquake,0101000020AD100000840D4FAF94E95DC0A7E8482EFFF14440,Nevada
2014-11-06 05:15:57.546-05,41.8302,-119.6212,3.13,nn00466426,2014-12-14 03:10:37.427-05,"72km ESE of Lakeview, Oregon",earthquake,0101000020AD1000009D11A5BDC1E75DC0D1915CFE43EA4440,Nevada
2014-11-06 04:45:59.5-05,18.9941,-63.9567,3.2,pr14310000,2014-12-02 21:15:24-05,"94km NE of Road Town, British Virgin Islands",earthquake,0101000020AD100000A60A462575FA4FC01FF46C567DFE3240,
2014-11-06 03:13:01-05,60.1365,-151.1357,3.1,ak11434838,2014-12-02 20:08:38-05,"27km SSE of Cohoe, Alaska",earthquake,0101000020AD10000027C286A757E462C0B6F3FDD478114E40,Alaska
2014-11-06 02:12:47.815-05,41.8748,-119.6381,3.4,nn00466410,2014-12-21 17:42:21.896-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD100000F7E461A1D6E85DC039454772F9EF4440,Nevada
2014-11-06 01:35:02.79-05,37.2082,-98.039,3.2,usc000suv5,2015-01-29 22:23:28.998-05,"6km N of Anthony, Kansas",earthquake,0101000020AD100000D122DBF97E8258C07B832F4CA69A4240,Kansas
2014-11-06 01:21:11.48-05,41.8799,-119.6304,3.71,nn00466401,2014-12-01 23:08:54-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD1000007FD93D7958E85DC00DE02D90A0F04440,Nevada
2014-11-06 01:17:10.961-05,41.8649,-119.6349,3.54,nn00466400,2014-12-01 21:56:48-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD100000BF0E9C33A2E85DC0BB270F0BB5EE4440,Nevada
2014-11-05 23:54:37.163-05,41.891,-119.6179,3.27,nn00466393,2014-12-07 00:09:08.355-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD100000B30C71AC8BE75DC0365EBA490CF24440,Nevada
2014-11-05 23:45:32.02-05,59.1663,-136.3489,3.7,usc000suuq,2015-01-29 19:36:46.792-05,"52km W of Haines, Alaska",earthquake,0101000020AD100000613255302A0B61C093A9825149954D40,Alaska
2014-11-05 23:01:11.308-05,41.8713,-119.61,3.47,nn00466391,2015-01-30 16:53:54.696-05,"70km ESE of Lakeview, Oregon",earthquake,0101000020AD100000D7A3703D0AE75DC09D8026C286EF4440,Nevada
2014-11-05 22:23:50.953-05,41.8698,-119.6272,3.41,nn00466387,2015-01-30 16:55:06.2-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD1000004703780B24E85DC0C8073D9B55EF4440,Nevada
2014-11-05 20:06:13.641-05,41.8799,-119.6088,3.45,nn00466353,2014-11-12 14:14:06-05,"70km ESE of Lakeview, Oregon",earthquake,0101000020AD10000082734694F6E65DC00DE02D90A0F04440,Nevada
2014-11-05 17:53:23.455-05,41.8589,-119.6295,3.51,nn00466562,2014-11-12 19:21:33-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD1000003F355EBA49E85DC06744696FF0ED4440,Nevada
2014-11-05 17:18:40.009-05,41.894,-119.6197,3.4,nn00466329,2014-11-12 19:31:23-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD1000003255302AA9E75DC0DF4F8D976EF24440,Nevada
2014-11-05 17:01:27.6-05,18.7488,-67.443,3.2,pr14309003,2014-11-12 19:35:27-05,"46km NW of Caban, Puerto Rico",earthquake,0101000020AD1000003108AC1C5ADC50C0AB3E575BB1BF3240,
2014-11-05 16:03:52.02-05,59.1925,-136.285,4.7,usc000suk4,2015-01-28 22:50:32.573-05,"48km W of Haines, Alaska",earthquake,0101000020AD10000085EB51B81E0961C0713D0AD7A3984D40,Alaska
2014-11-05 15:18:26.463-05,41.8291,-119.6046,4.22,nn00466315,2014-12-18 01:44:48.032-05,"73km ESE of Lakeview, Oregon",earthquake,0101000020AD10000058CA32C4B1E65DC08A8EE4F21FEA4440,Nevada
2014-11-05 13:23:49.797-05,41.8938,-119.6221,3.2,nn00466349,2014-12-14 15:06:57.447-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD100000DDB5847CD0E75DC01895D40968F24440,Nevada
2014-11-05 12:29:57.06-05,41.9125,-119.6217,3.22,nn00466306,2014-12-20 02:33:52.971-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD10000016FBCBEEC9E75DC0CDCCCCCCCCF44440,Nevada
2014-11-05 12:12:50.354-05,41.8823,-119.6191,3.63,nn00466305,2014-12-13 08:52:35.112-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD100000083D9B559FE75DC062A1D634EFF04440,Nevada
2014-11-05 10:23:06.66-05,41.9221,-119.612,3.74,nn00466291,2014-12-13 06:44:53.964-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD100000BB490C022BE75DC020D26F5F07F64440,Nevada
2014-11-05 10:07:27.4-05,37.1979,-98.0516,3.2,usc000suhh,2015-01-30 05:18:28.752-05,"5km NNW of Anthony, Kansas",earthquake,0101000020AD1000004F1E166A4D8358C06FF085C954994240,Kansas
2014-11-05 09:51:51.256-05,41.8901,-119.6214,3.41,nn00466287,2014-12-12 06:21:59.884-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD100000006F8104C5E75DC0B515FBCBEEF14440,Nevada
2014-11-05 09:07:47.816-05,41.9047,-119.6197,3.23,nn00466276,2014-12-12 01:38:08.194-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD1000003255302AA9E75DC07958A835CDF34440,Nevada
2014-11-05 09:05:37.905-05,41.8886,-119.6139,3.53,nn00466275,2015-01-29 03:10:58.429-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD100000ECC039234AE75DC0E09C11A5BDF14440,Nevada
2014-11-05 08:54:56.154-05,41.8923,-119.6245,3.39,nn00466272,2014-12-18 03:09:24.366-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD1000008716D9CEF7E75DC0431CEBE236F24440,Nevada
2014-11-05 07:26:44.669-05,41.9034,-119.6284,3.24,nn00467524,2014-12-22 07:22:08.851-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD1000009C33A2B437E85DC06B9A779CA2F34440,Nevada
2014-11-05 07:23:04.418-05,41.9078,-119.6202,4.59,nn00466248,2014-12-23 08:41:20.019-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD100000AB3E575BB1E75DC087A757CA32F44440,Nevada
2014-11-05 07:14:46.165-05,41.8987,-119.6313,3.04,nn00466247,2014-12-18 02:35:40.488-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD100000BF7D1D3867E85DC02575029A08F34440,Nevada
2014-11-05 04:45:30.621-05,41.8852,-119.6103,3.45,nn00466240,2014-12-01 19:22:50.521-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD100000EC2FBB270FE75DC0A835CD3B4EF14440,Nevada
2014-11-05 02:05:38.7-05,36.5865,-97.7806,3,usc000sue5,2015-01-30 11:51:01.272-05,"22km NNE of Enid, Oklahoma",earthquake,0101000020AD1000007DD0B359F57158C0508D976E124B4240,Oklahoma
2014-11-05 00:45:24.8-05,19.2374,-64.2119,3.4,pr14309000,2014-11-30 19:51:06-05,"100km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD1000006F8104C58F0D50C00612143FC63C3340,
2014-11-04 23:13:50.3-05,35.4607,-97.0329,3.2,usc000sudh,2015-01-30 14:37:11.228-05,"5km ENE of McLoud, Oklahoma",earthquake,0101000020AD10000075029A081B4258C034A2B437F8BA4140,Oklahoma
2014-11-04 21:16:07.082-05,41.8994,-119.6348,3.25,nn00466210,2014-12-16 19:34:38.185-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD1000000DE02D90A0E85DC0DE02098A1FF34440,Nevada
2014-11-04 16:46:37.2-05,36.5872,-97.7776,3,usc000stz7,2014-11-04 13:09:26-05,"23km NNE of Enid, Oklahoma",earthquake,0101000020AD100000A857CA32C47158C0091B9E5E294B4240,Oklahoma
2014-11-04 13:41:30-05,56.2205,-154.231,3,ak11433737,2014-12-08 13:32:16.631-05,"97km ENE of Chirikof Island, Alaska",earthquake,0101000020AD10000008AC1C5A644763C04E621058391C4C40,
2014-11-04 11:52:50-05,56.5966,-154.865,3.3,ak11433724,2014-12-10 10:23:43.885-05,"97km NNE of Chirikof Island, Alaska",earthquake,0101000020AD10000048E17A14AE5B63C0956588635D4C4C40,
2014-11-04 10:47:58.153-05,41.8817,-119.613,4.05,nn00466104,2014-12-10 03:49:34.871-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD100000AC1C5A643BE75DC00D71AC8BDBF04440,Nevada
2014-11-04 06:20:24.676-05,38.8913,-116.1623,3.84,nn00466095,2014-12-12 03:58:58.746-05,"61km WNW of Currant, Nevada",earthquake,0101000020AD10000003098A1F630A5DC060764F1E16724340,Nevada
2014-11-04 04:16:48.7-05,36.7535,-97.5583,3,usc000stw5,2015-01-30 17:36:23.821-05,"16km ESE of Medford, Oklahoma",earthquake,0101000020AD100000D656EC2FBB6358C09CC420B072604240,Oklahoma
2014-11-04 02:44:31.6-05,40.4078333,-124.8926667,3.39,nc72334480,2015-01-30 06:33:08.866-05,"56km WSW of Ferndale, California",earthquake,0101000020AD1000009CAE827321395FC021DCAEE133344440,
2014-11-04 01:09:02.9-05,18.138,-64.842,3.1,pr14308000,2014-11-30 20:17:36-05,"24km SSE of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD100000D9CEF753E33550C016D9CEF753233240,
2014-11-03 22:16:50.9-05,35.7762,-97.4563,3,usc000stt1,2015-01-13 22:34:50.778-05,"11km SSW of Guthrie, Oklahoma",earthquake,0101000020AD1000008C4AEA04345D58C0DE9387855AE34140,Oklahoma
2014-11-03 20:41:20-05,17.172,-95.237,4.2,usb000t1ls,2014-12-08 12:03:26.247-05,"18km W of Palomares, Mexico",earthquake,0101000020AD100000BB490C022BCF57C079E92631082C3140,
2014-11-03 18:49:45.1-05,19.302,-66.3246,3.1,pr14307009,2014-11-03 16:41:40-05,"92km N of Brenas, Puerto Rico",earthquake,0101000020AD1000000612143FC69450C05A643BDF4F4D3340,
2014-11-03 17:03:34.8-05,17.8348,-67.9613,3.2,pr14307011,2014-11-04 15:47:25-05,"83km W of Pole Ojea, Puerto Rico",earthquake,0101000020AD10000044696FF085FD50C068B3EA73B5D53140,
2014-11-03 16:43:57.6-05,45.3512,-117.1887,3.4,uw60915571,2015-01-30 22:22:53.385-05,"3km E of Joseph, Oregon",earthquake,0101000020AD10000055302AA9134C5DC0772D211FF4AC4640,Oregon
2014-11-03 15:08:53.1-05,19.0214,-66.8636,3.2,pr14307007,2014-11-04 12:40:40-05,"59km N of Hatillo, Puerto Rico",earthquake,0101000020AD100000D734EF3845B750C068226C787A053340,
2014-11-03 12:00:23.9-05,18.3635,-68.0022,3.3,pr14307005,2014-12-10 02:51:07.206-05,"48km ESE of Punta Cana, Dominican Republic",earthquake,0101000020AD1000004703780B240051C0931804560E5D3240,
2014-11-03 08:53:35.48-05,34.0175,-117.2323333,3.29,ci37284704,2015-01-28 04:15:28.833-05,"4km SSE of Loma Linda, California",earthquake,0101000020AD10000064517D8CDE4E5DC00AD7A3703D024140,California
2014-11-03 08:50:52.6-05,18.295,-68.1526,3.2,pr14307003,2014-12-10 08:45:57.547-05,"41km SE of Punta Cana, Dominican Republic",earthquake,0101000020AD100000A857CA32C40951C0EC51B81E854B3240,
2014-11-03 07:10:32.5-05,35.6073,-97.2105,3.3,usc000stla,2014-12-10 07:11:03.868-05,"6km SSW of Luther, Oklahoma",earthquake,0101000020AD100000B6F3FDD4784D58C02F6EA301BCCD4140,Oklahoma
2014-11-03 05:58:29.1-05,35.6063,-97.2121,3,usc000stl7,2014-12-10 05:07:24.567-05,"6km SSW of Luther, Oklahoma",earthquake,0101000020AD100000D3DEE00B934D58C04BC8073D9BCD4140,Oklahoma
2014-11-03 05:54:11.56-05,44.1116,-129.001,4.1,usc000stl2,2014-12-10 04:53:08.442-05,Off the coast of Oregon,earthquake,0101000020AD10000079E92631082060C0E71DA7E8480E4640,
2014-11-03 05:07:31.1-05,19.1105,-67.2279,3.2,pr14307001,2014-12-09 08:37:28.819-05,"69km N of San Antonio, Puerto Rico",earthquake,0101000020AD1000008AB0E1E995CE50C03F355EBA491C3340,
2014-11-02 23:50:33.7-05,19.3059,-64.4903,3,pr14306006,2014-11-22 23:16:56-05,"99km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000A54E4013611F50C0AED85F764F4E3340,
2014-11-02 21:34:45.38-05,11.5633,-86.3108,4.4,usc000stj6,2014-11-26 22:32:42-05,"22km SSW of Santa Teresa, Nicaragua",earthquake,0101000020AD10000032E6AE25E49355C071AC8BDB68202740,
2014-11-02 17:39:27.51-05,55.838,-161.609,3.1,usc000sw60,2014-12-08 13:44:33.579-05,"89km NW of Sand Point, Alaska",earthquake,0101000020AD100000736891ED7C3364C02506819543EB4B40,Alaska
2014-11-02 14:20:56-05,58.0021,-152.1353,3.3,ak11432843,2014-12-08 16:48:59.59-05,"28km NE of Kodiak, Alaska",earthquake,0101000020AD100000C364AA60540463C02AA913D044004D40,
2014-11-02 13:16:18.69-05,37.0753,-104.9121,3,usc000sthw,2015-01-13 18:00:29.376-05,"38km WSW of Trinidad, Colorado",earthquake,0101000020AD1000009FABADD85F3A5AC0C4B12E6EA3894240,Colorado
2014-11-02 10:08:01-05,54.7324,-160.6023,3.4,usc000stk1,2014-12-07 04:19:23.175-05,"67km S of Sand Point, Alaska",earthquake,0101000020AD100000304CA60A461364C092CB7F48BF5D4B40,
2014-11-02 09:26:40.63-05,10.7786,-86.8686,4.3,usc000sthb,2014-12-07 02:28:08.249-05,"118km SSW of Masachapa, Nicaragua",earthquake,0101000020AD1000008F53742497B755C0CA54C1A8A48E2540,
2014-11-02 07:55:11.6-05,17.7926,-68.6959,3.8,pr14306003,2014-12-10 07:21:57.7-05,"65km S of Boca de Yuma, Dominican Republic",earthquake,0101000020AD100000545227A0892C51C042CF66D5E7CA3140,
2014-11-02 07:18:34-05,59.8032,-153.0697,3.8,ak11432708,2014-12-10 09:09:39.232-05,"69km W of Anchor Point, Alaska",earthquake,0101000020AD10000000917EFB3A2263C0D712F241CFE64D40,Alaska
2014-11-02 03:22:23-05,61.3291,-150.945,3.5,ak11432675,2015-01-30 01:22:44.431-05,"57km WNW of Anchorage, Alaska",earthquake,0101000020AD1000000AD7A3703DDE62C08A8EE4F21FAA4E40,Alaska
2014-11-02 01:58:10-05,46.938,-67.032,3.2,usc000sue7,2014-12-04 00:47:19.123-05,"New Brunswick, Canada",earthquake,0101000020AD100000355EBA490CC250C0F2D24D6210784740,
